Year,Month,District,PM2.5_mean,PM10_mean,O3_mean,NO2_mean,SO2_mean,CO_mean,AQI_Good_Rate_pct
2017,7,Chongming,41.0,93.08685302734376,170.7783660888672,21.602285385131836,6.197568416595459,1.1191182136535645,70.14539337158203
2017,7,Fengxian,32.0,100.6445770263672,170.3588104248047,25.777116775512695,5.622180461883545,0.8006464838981628,74.75479888916016
2017,7,Hongkou,34.0,94.39328002929688,168.6776885986328,30.298534393310547,6.232363700866699,1.1912823915481567,72.63036346435547
2017,7,Huangpu,35.0,95.13904571533205,165.61289978027344,30.440126419067383,5.957357883453369,1.068740963935852,69.19397735595703
2017,7,Jiading,38.0,100.81314086914062,166.94293212890625,35.49384689331055,6.464279651641846,0.9478468894958496,68.63992309570312
2017,7,Jing'an,34.0,94.6498794555664,170.7218017578125,29.152606964111328,5.561008930206299,0.9744896292686462,70.15271759033203
2017,7,Jinshan,32.0,96.65145111083984,170.4822998046875,25.471633911132812,6.703593730926514,1.0004961490631104,74.05364990234375
2017,7,Minhang,34.0,95.97126007080078,166.6053924560547,32.188865661621094,5.704846382141113,1.1046587228775024,71.28067016601562
2017,7,Pudong,31.0,95.87725067138672,165.52639770507812,28.87470436096191,5.794248580932617,1.053623080253601,75.2590560913086
2017,7,Putuo,33.0,95.719482421875,172.91552734375,32.1510009765625,6.299729824066162,1.237036108970642,68.55896759033203
2017,7,Qingpu,38.0,101.27600860595705,172.72540283203125,32.055049896240234,6.705850124359131,0.8538005948066711,68.03245544433594
2017,7,Songjiang,36.0,98.09613037109376,170.31617736816406,30.28122901916504,5.899123668670654,1.0270723104476929,68.57826232910156
2017,7,Xuhui,34.0,93.2534637451172,159.10015869140625,36.44049453735352,5.693685054779053,1.0947965383529663,75.95775604248047
2017,7,Yangpu,33.0,93.75422668457033,171.4809112548828,32.40456771850586,6.685695648193359,0.9464258551597596,68.48606872558594
2017,6,Baoshan,43.0,110.63013458251952,145.30458068847656,39.13727188110352,5.9013166427612305,1.1403580904006958,88.52420043945312
2017,6,Changning,39.0,103.5168685913086,148.44581604003906,39.17219161987305,6.143851280212402,1.1259982585906982,89.1225814819336
2017,6,Chongming,39.0,97.86739349365234,152.68406677246094,23.310340881347656,6.465719223022461,1.1570771932601929,89.68374633789062
2017,6,Fengxian,35.0,106.37525177001952,152.67359924316406,30.664945602416992,5.610217094421387,1.0227766036987305,89.37635040283203
2017,6,Hongkou,40.0,100.81402587890624,150.13482666015625,36.140438079833984,6.542540550231934,1.2498862743377686,89.73841094970703
2017,6,Huangpu,41.0,102.34394073486328,147.1703338623047,36.12718200683594,5.993661403656006,1.1333694458007812,88.60260009765625
2017,6,Jiading,46.0,108.05095672607422,148.28335571289062,39.94626235961914,6.752925872802734,1.1094805002212524,87.54002380371094
2017,6,Jing'an,41.0,102.2100067138672,151.54052734375,35.126094818115234,5.739520072937012,1.138005256652832,88.27189636230469
2017,6,Jinshan,37.0,100.41067504882812,155.88467407226562,30.685747146606445,6.781797885894775,1.0910933017730713,88.77660369873047
2017,6,Minhang,41.0,105.2324447631836,148.99911499023438,38.63383483886719,5.806178569793701,1.1394630670547483,89.13941192626953
2017,6,Pudong,35.0,104.9061508178711,149.4134521484375,34.4106559753418,5.803648471832275,1.1775254011154177,89.66397857666016
2017,6,Putuo,40.0,102.73056030273438,152.2277069091797,38.06434631347656,6.455628395080566,1.2755011320114136,88.05909729003906
2017,6,Qingpu,46.0,112.38690185546876,153.06771850585938,37.883209228515625,6.761386871337891,1.0951101779937744,86.67649841308594
2017,6,Songjiang,42.0,109.27520751953124,151.0583953857422,36.85336685180664,5.946593761444092,1.124478816986084,88.30239868164062
2017,6,Xuhui,39.0,101.21944427490234,144.4169921875,42.340423583984375,5.991276264190674,1.1972931623458862,89.7514877319336
2017,6,Yangpu,39.0,101.23123168945312,153.6764373779297,39.48707962036133,7.106082916259766,1.0913504362106323,87.23058319091797
2017,5,Baoshan,38.0,115.26560974121094,142.2318572998047,41.51017761230469,6.330648899078369,1.1442828178405762,85.7628402709961
2017,5,Changning,35.0,108.50151824951172,144.9584197998047,41.90515899658203,6.395875453948975,1.1307878494262695,86.06725311279297
2017,5,Chongming,33.0,103.65824127197266,149.40298461914062,23.81048011779785,6.7118239402771,1.164290189743042,87.45545959472656
2017,5,Fengxian,33.0,113.49896240234376,150.8759307861328,32.940433502197266,6.104055404663086,1.03843891620636,87.21757507324219
2017,5,Hongkou,34.0,106.44407653808594,146.6128692626953,38.181610107421875,6.838602542877197,1.2639142274856567,86.78364562988281
2017,5,Huangpu,35.0,107.58422088623048,144.35044860839844,38.92469787597656,6.430392742156982,1.1448314189910889,85.95406341552734
2017,5,Jiading,39.0,115.57904815673828,144.99298095703125,42.37158966064453,7.2333903312683105,1.1235347986221311,86.00053405761719
2017,5,Jing'an,36.0,108.03192138671876,148.91790771484375,37.766265869140625,6.208852767944336,1.1504565477371216,85.72950744628906
2017,5,Jinshan,37.0,108.6531219482422,153.45138549804688,33.71748733520508,7.135222911834717,1.115800142288208,86.50242614746094
2017,5,Minhang,35.0,109.36043548583984,145.994873046875,40.92696762084961,6.349889755249023,1.1483389139175415,86.43326568603516
2017,5,Pudong,29.0,109.5685806274414,146.38519287109375,36.86834335327149,6.082085609436035,1.175812602043152,87.8118667602539
2017,5,Putuo,34.0,109.01205444335938,149.17227172851562,40.34707260131836,6.899065017700195,1.287196159362793,85.350341796875
2017,5,Qingpu,42.0,120.39464569091795,151.68093872070312,40.18742370605469,7.196334362030029,1.1045053005218506,84.16184997558594
2017,5,Songjiang,39.0,115.03562927246094,148.14068603515625,39.2625846862793,6.456636905670166,1.1422367095947266,85.20516967773438
2017,5,Xuhui,33.0,105.34925079345705,140.09942626953125,45.0416374206543,6.335834503173828,1.2032431364059448,87.94525909423828
2017,5,Yangpu,33.0,106.17479705810548,149.7396697998047,41.79130935668945,7.312687397003174,1.10203754901886,84.41729736328125
2017,4,Baoshan,51.0,127.44807434082033,96.9754867553711,48.33358383178711,6.6499834060668945,1.187968611717224,78.49964141845703
2017,4,Changning,48.0,120.12576293945312,101.27816009521484,49.17420959472656,6.5784525871276855,1.1762261390686035,78.78274536132812
2017,4,Chongming,47.0,118.84760284423828,107.75980377197266,27.92248916625977,6.859369277954102,1.2058024406433103,82.60053253173828
2017,4,Fengxian,46.0,125.38751983642578,105.84632110595705,41.9202995300293,6.451949596405029,1.1033387184143066,84.07102966308594
2017,4,Hongkou,46.0,119.70911407470705,95.74089813232422,46.64757537841797,7.225696563720703,1.2715864181518557,81.05860900878906
2017,4,Huangpu,49.0,120.42308044433594,99.10540008544922,46.50827407836914,6.723823070526123,1.185191631317139,79.29383087158203
2017,4,Jiading,55.0,128.14710998535156,94.68894958496094,48.637237548828125,7.524122714996338,1.1838968992233276,76.98131561279297
2017,4,Jing'an,48.0,120.50527954101562,101.10774230957033,45.76853561401367,6.595715522766113,1.1995518207550049,79.24618530273438
2017,4,Jinshan,48.0,121.79730224609376,105.15966033935548,41.97978210449219,7.180613040924072,1.1298595666885376,82.6612548828125
2017,4,Minhang,49.0,121.6207046508789,100.51276397705078,48.0551872253418,6.663576602935791,1.1868301630020142,80.28633117675781
2017,4,Pudong,41.0,121.6283721923828,102.35956573486328,45.76324462890625,6.6269731521606445,1.212498903274536,83.79093170166016
2017,4,Putuo,48.0,121.73103332519533,99.98893737792967,47.85080337524414,7.153972625732422,1.296802639961243,78.57798767089844
2017,4,Qingpu,57.0,134.68865966796875,101.45846557617188,47.27569580078125,7.116931915283203,1.1709014177322388,76.64422607421875
2017,4,Songjiang,51.0,128.62973022460938,103.44762420654295,45.949989318847656,6.593761444091797,1.1849709749221802,80.2337417602539
2017,4,Xuhui,46.0,118.70012664794922,95.0226058959961,50.567813873291016,6.649794578552246,1.2366081476211548,81.87732696533203
2017,4,Yangpu,46.0,120.83267974853516,101.41707611083984,48.61902618408203,7.496146202087402,1.1500282287597656,78.3128890991211
2017,3,Baoshan,49.0,123.36266326904295,93.3109359741211,47.516822814941406,6.837278842926025,1.1093913316726685,86.2702865600586
2017,3,Changning,48.0,116.9382781982422,97.11312866210938,48.35855484008789,6.650026321411133,1.1000747680664062,86.7328109741211
2017,3,Chongming,46.0,115.86804962158205,104.5606689453125,27.912425994873047,6.983814239501953,1.138877511024475,90.16895294189452
2017,3,Fengxian,47.0,119.10540008544922,103.02214050292967,41.692138671875,6.6102447509765625,1.005645513534546,89.77434539794922
2017,3,Hongkou,45.0,115.5421142578125,92.06265258789062,46.130035400390625,7.598607063293457,1.2267919778823853,87.25004577636719
2017,3,Huangpu,48.0,116.88980102539062,95.79721069335938,46.01433181762695,6.811633110046387,1.0934687852859497,86.56678771972656
2017,3,Jiading,55.0,123.90987396240234,90.85408782958984,48.19800567626953,7.699724674224853,1.0956507921218872,85.64195251464844
2017,3,Jing'an,47.0,116.02449035644533,98.0560302734375,45.169307708740234,6.802151679992676,1.114333152770996,87.25797271728516
2017,3,Jinshan,49.0,117.9488296508789,103.50306701660156,41.80796432495117,7.39088773727417,1.05001699924469,89.41401672363281
2017,3,Minhang,48.0,117.18931579589844,97.67406463623048,47.29049301147461,6.73137092590332,1.0999432802200315,87.32884216308594
2017,3,Pudong,43.0,119.71536254882812,99.16181182861328,45.334434509277344,6.76312780380249,1.1541575193405151,90.42499542236328
2017,3,Putuo,46.0,117.0254364013672,96.89266204833984,47.1462516784668,7.30740213394165,1.2525382041931152,86.98348236083984
2017,3,Qingpu,54.0,128.26040649414062,99.25904846191406,46.79136657714844,7.341769695281982,1.0877331495285034,85.88186645507812
2017,3,Songjiang,50.0,124.80628204345705,100.7146224975586,45.63792419433594,6.719991207122803,1.1174696683883667,87.62591552734375
2017,3,Xuhui,45.0,115.94615936279295,90.58538818359376,49.95904541015625,6.726191520690918,1.192576289176941,87.01532745361328
2017,3,Yangpu,47.0,117.026611328125,97.7740249633789,48.57735824584961,7.740359783172607,1.0766655206680298,85.2922592163086
2017,2,Baoshan,54.0,138.588623046875,92.79840850830078,47.305450439453125,6.984550476074219,1.1489485502243042,84.23982238769531
2017,2,Changning,52.0,135.2138214111328,96.79727935791016,48.573543548583984,6.845694541931152,1.1453157663345337,84.8751220703125
2017,2,Chongming,53.0,133.098388671875,102.67962646484376,28.37423324584961,7.1032304763793945,1.174548864364624,86.82077026367188
2017,2,Fengxian,51.0,137.05453491210938,101.37492370605467,41.521358489990234,6.820403099060059,1.0494722127914429,88.16671752929688
2017,2,Hongkou,51.0,132.0062255859375,90.39176177978516,46.32439804077149,7.553013801574707,1.244490623474121,85.45618438720703
2017,2,Huangpu,52.0,134.53485107421875,95.26387786865234,46.04286575317383,7.006302356719971,1.1324706077575684,85.20494079589844
2017,2,Jiading,59.0,140.96119689941406,90.52031707763672,48.27323532104492,7.81471061706543,1.1362406015396118,83.60469055175781
2017,2,Jing'an,52.0,132.72903442382812,96.78145599365234,45.33009719848633,6.906163215637207,1.1619466543197632,85.36444854736328
2017,2,Jinshan,53.0,137.85934448242188,101.27771759033205,41.88948822021485,7.460725784301758,1.0898454189300537,87.36337280273438
2017,2,Minhang,53.0,135.0298614501953,96.56649780273438,47.28125762939453,6.942821979522705,1.145024657249451,85.5228271484375
2017,2,Pudong,49.0,134.13246154785156,96.92479705810548,45.76666259765625,6.900362491607666,1.1863654851913452,85.97832489013672
2017,2,Putuo,51.0,134.96482849121094,95.85175323486328,47.206336975097656,7.407250881195068,1.2658051252365112,85.30703735351562
2017,2,Qingpu,58.0,143.4503173828125,98.39603424072266,46.50376510620117,7.405444145202637,1.1225680112838743,84.28370666503906
2017,2,Songjiang,55.0,141.25186157226562,99.77313995361328,45.24229431152344,6.915961742401123,1.149802803993225,85.55988311767578
2017,2,Xuhui,51.0,131.94956970214844,89.61468505859375,49.954437255859375,6.927584171295166,1.2073736190795898,84.55321502685547
2017,2,Yangpu,51.0,135.4626922607422,96.27659606933594,48.30473709106445,7.757304668426514,1.1162124872207642,83.86347198486328
2017,1,Baoshan,46.0,123.79329681396484,98.88707733154295,43.92226791381836,7.305710792541504,1.096400499343872,87.50372314453125
2017,1,Changning,46.0,120.00055694580078,103.0146942138672,44.933631896972656,7.1103715896606445,1.098727107048035,87.77574157714844
2017,1,Chongming,45.0,116.86277770996094,106.9007339477539,26.32744407653809,7.364243984222412,1.1312912702560425,89.6331787109375
2017,1,Fengxian,46.0,121.86881256103516,107.24437713623048,38.818359375,7.056155681610107,1.021435260772705,90.21501159667967
2017,1,Hongkou,45.0,117.51378631591795,95.1302490234375,43.30673599243164,7.846811771392822,1.215759515762329,87.62615203857422
2017,1,Huangpu,47.0,118.55752563476562,100.53778076171876,43.146095275878906,7.198957443237305,1.084094524383545,87.25135040283203
2017,1,Jiading,52.0,125.55191802978516,96.18428802490234,45.96236801147461,7.9617156982421875,1.0899441242218018,87.02483367919922
2017,1,Jing'an,48.0,118.45299530029295,101.4900360107422,42.2075080871582,7.156335353851318,1.107571363449097,87.27320098876953
2017,1,Jinshan,49.0,121.477294921875,106.27005004882812,39.70931625366211,7.669395446777344,1.0517208576202393,89.24099731445312
2017,1,Minhang,46.0,119.3442153930664,102.33893585205078,43.90314865112305,7.217494010925293,1.0997713804244995,88.6646499633789
2017,1,Pudong,44.0,120.64154815673828,101.7728271484375,42.82475662231445,7.202075958251953,1.145279884338379,89.4437026977539
2017,1,Putuo,46.0,119.07032012939452,100.66088104248048,44.18318557739258,7.564521789550781,1.2404977083206177,87.30711364746094
2017,1,Qingpu,55.0,129.58303833007812,103.86334228515624,43.547943115234375,7.651613235473633,1.0768389701843262,87.18264770507812
2017,1,Songjiang,50.0,124.72906494140624,105.76937866210938,42.22068405151367,7.109881401062012,1.119997262954712,87.73231506347656
2017,1,Xuhui,45.0,118.88790130615234,94.53816986083984,46.746315002441406,7.106814384460449,1.1866979598999023,87.47815704345703
2017,1,Yangpu,45.0,119.1291275024414,100.5591278076172,45.61912155151367,8.003377914428711,1.0748273134231567,86.80448150634766
2016,12,Baoshan,63.0,141.07542419433594,80.44178009033203,52.70301055908203,7.2606201171875,1.1532005071640017,73.8858413696289
2016,12,Changning,61.0,138.94154357910156,83.27247619628906,53.47478103637695,7.233115196228027,1.153809905052185,74.90663146972656
2016,12,Chongming,57.0,136.66299438476562,89.67420196533203,34.9525146484375,7.228135585784912,1.1560553312301636,79.12786102294922
2016,12,Fengxian,61.0,140.8124237060547,86.6661605834961,47.852638244628906,7.149482727050781,1.0667667388916016,79.41642761230469
2016,12,Hongkou,59.0,136.8402099609375,78.32603454589844,51.59279251098633,7.858546733856201,1.218977928161621,75.59249877929688
2016,12,Huangpu,60.0,137.77548217773438,81.6894302368164,51.02345275878906,7.343864917755127,1.1424492597579956,75.76937866210938
2016,12,Jiading,71.0,142.77084350585938,77.33292388916016,53.46782684326172,8.024456024169922,1.1649144887924194,73.26190948486328
2016,12,Jing'an,62.0,137.4900665283203,82.6478500366211,50.547664642333984,7.198019027709961,1.163239598274231,75.8187484741211
2016,12,Jinshan,64.0,139.9169464111328,85.163818359375,48.391937255859375,7.631425857543945,1.1041984558105469,79.2322006225586
2016,12,Minhang,64.0,139.05587768554688,81.72843933105469,52.73716735839844,7.233440399169922,1.160958170890808,75.47332000732422
2016,12,Pudong,55.0,137.6610565185547,83.49210357666016,51.04425048828125,7.408683776855469,1.1807727813720703,78.58980560302734
2016,12,Putuo,61.0,138.055419921875,81.60804748535156,52.455535888671875,7.641885280609131,1.2494109869003296,74.4515380859375
2016,12,Qingpu,72.0,145.01829528808594,82.76670837402344,51.94404983520508,7.5954365730285645,1.1397250890731812,73.69131469726562
2016,12,Songjiang,67.0,143.36842346191406,84.59245300292969,50.38941955566406,7.182315826416016,1.1646534204483032,75.57235717773438
2016,12,Xuhui,60.0,137.29844665527344,77.33720397949219,54.38132858276367,7.262580871582031,1.212292194366455,74.97185516357422
2016,12,Yangpu,58.0,137.8260040283203,82.7608413696289,53.047420501708984,7.865170955657959,1.1254396438598633,73.68914794921875
2016,11,Baoshan,50.0,123.07508850097656,88.0252914428711,51.29656600952149,7.136318206787109,1.1572633981704712,82.90802764892578
2016,11,Changning,49.0,117.89372253417967,92.13492584228516,51.733619689941406,7.0471978187561035,1.1466634273529053,83.5616683959961
